time,engine_rpm,engine_torque_nm,throttle_pos_pct,brake_press_front_bar,brake_press_rear_bar,speed_kmh,gear,clutch_slip_rpm,wheel_speed_front_rps,wheel_speed_rear_rps,wheel_slip_rear_pct,lat_accel_g,long_accel_g,vert_accel_g,roll_angle_deg,pitch_angle_deg,yaw_rate_degs,steering_angle_deg,susp_travel_front_mm,susp_travel_rear_mm,damper_vel_front_ms,damper_vel_rear_ms,engine_temp_c,oil_pressure_bar,fuel_flow_lph,lambda_sensor,tire_temp_fl_c,tire_temp_fr_c,tire_temp_rl_c,tire_temp_rr_c,tire_press_fl_bar,tire_press_fr_bar,tire_press_rl_bar,tire_press_rr_bar,glicko_volatility_sigma,glicko_rating,glicko_deviation,lap_distance_m,gps_latitude,gps_longitude,gps_altitude_m,gps_speed_kmh,gps_heading_deg,setup
3.973974,14672.760628,124.136197,100.000000,0.000000,0.000000,235.751750,3,146.727606,34.172182,7.712815,35.000000,0.173408,0.763247,1.173959,-39.459229,52.103419,110.134779,-3.069535,78.839546,-0.373042,-0.012259,0.012048,99.657737,6.629347,5.135466,0.994312,82.260325,83.144103,86.811994,87.811994,1.902603,1.901441,1.718120,1.718120,0.037215,1619.400000,270.400000,185.930427,36.720270,6.035484,125.424370,235.633259,86.155418,OPTIMIZED
3.983984,14685.641156,124.071794,100.000000,0.000000,0.000000,236.020515,3,146.856412,34.211140,7.719586,35.000000,0.172715,0.761029,1.278878,-39.301550,51.951987,109.819736,-2.355120,78.717144,-0.252670,-0.012240,0.012037,99.664055,6.788952,5.139974,0.935553,81.866122,82.823080,86.812150,87.812150,1.898661,1.898231,1.718122,1.718122,0.037199,1619.700000,270.200000,186.586040,36.720276,6.035491,125.295046,235.394085,84.097694,OPTIMIZED
3.993994,14698.521683,124.007392,100.000000,0.000000,0.000000,236.288498,3,146.985217,34.249984,7.726357,35.000000,0.172025,0.758813,1.228933,-39.144501,51.800733,109.505090,-2.421491,78.594925,-0.132412,-0.012222,0.012026,99.670387,6.523696,5.144483,0.954257,82.132750,82.940654,86.812306,87.812306,1.901328,1.899407,1.718123,1.718123,0.037184,1620.000000,270.000000,187.242397,36.720282,6.035498,124.697254,236.709166,83.534411,OPTIMIZED
4.004004,14711.402211,123.942989,100.000000,0.000000,0.000000,236.555699,3,147.114022,34.288715,7.733127,35.000000,0.171337,0.756600,1.241731,-38.988080,51.649660,109.190844,-2.663470,78.472889,-0.012268,-0.012204,0.012014,99.676733,6.689847,5.148991,0.973909,82.189923,83.041775,86.812462,87.812462,1.901899,1.900418,1.718125,1.718125,0.037168,1620.300000,269.800000,187.899496,36.720288,6.035506,124.429907,236.747118,84.335323,OPTIMIZED
4.014014,14724.282739,123.878586,100.000000,0.000000,0.000000,236.822119,3,147.242827,34.327332,7.739898,35.000000,0.170653,0.754390,1.373905,-38.832284,51.498768,108.877002,-2.980394,78.351036,0.107760,-0.012185,0.012003,99.683093,6.639354,5.153499,0.968642,82.008285,83.231391,86.812619,87.812619,1.900083,1.902314,1.718126,1.718126,0.037152,1620.600000,269.600000,188.557335,36.720294,6.035513,124.761478,236.928252,85.133177,OPTIMIZED
4.024024,14737.163266,123.814184,100.000000,0.000000,0.000000,237.087760,3,147.371633,34.365837,7.746669,35.000000,0.169971,0.752182,1.280293,-38.677110,51.348056,108.563568,-2.534240,78.229368,0.227672,-0.012167,0.011991,99.689467,6.853935,5.158007,0.952418,82.341447,82.894396,86.812775,87.812775,1.903414,1.898944,1.718128,1.718128,0.037137,1620.900000,269.400000,189.215912,36.720300,6.035521,124.526756,236.429758,84.437149,OPTIMIZED
4.034034,14750.043794,123.749781,100.000000,0.000000,0.000000,237.352622,3,147.500438,34.404229,7.753440,35.000000,0.169292,0.749977,1.266472,-38.522556,51.197527,108.250545,-2.874855,78.107884,0.347467,-0.012148,0.011980,99.695856,6.677479,5.162515,0.977293,81.812613,83.122821,86.812931,87.812931,1.898126,1.901228,1.718129,1.718129,0.037121,1621.200000,269.200000,189.875225,36.720306,6.035528,125.018552,237.050118,86.316146,OPTIMIZED
4.044044,14762.924321,123.685378,100.000000,0.000000,0.000000,237.616706,3,147.629243,34.442508,7.760210,35.000000,0.168615,0.747775,1.249128,-38.368620,51.047180,107.937936,-2.598642,77.986584,0.467145,-0.012130,0.011968,99.702260,6.685843,5.167024,0.932228,81.827302,83.159544,86.813087,87.813087,1.898273,1.901595,1.718131,1.718131,0.037106,1621.500000,269.000000,190.535271,36.720312,6.035535,125.577674,238.080097,86.586955,OPTIMIZED
4.054054,14775.804849,123.620976,100.000000,0.000000,0.000000,237.880013,3,147.758048,34.480674,7.766981,35.000000,0.167941,0.745575,1.257494,-38.215299,50.897016,107.625747,-2.559585,77.865469,0.586705,-0.012112,0.011956,99.708677,6.465134,5.171532,0.948856,82.174786,82.907325,86.813243,87.813243,1.901748,1.899073,1.718132,1.718132,0.037090,1621.800000,268.800000,191.196049,36.720318,6.035543,124.872856,237.619105,85.226534,OPTIMIZED
4.064064,14788.685377,123.556573,100.000000,0.000000,0.000000,238.142544,3,147.886854,34.518728,7.773752,35.000000,0.167270,0.743378,1.275649,-38.062591,50.747036,107.313978,-2.175100,77.744538,0.706146,-0.012093,0.011944,99.715109,6.696088,5.176040,0.961772,81.754182,82.839081,86.813399,87.813399,1.897542,1.898391,1.718134,1.718134,0.037074,1622.100000,268.600000,191.857556,36.720323,6.035550,125.311336,238.194752,85.123870,OPTIMIZED
4.074074,14801.565904,123.492170,100.000000,0.000000,0.000000,238.404301,3,148.015659,34.556669,7.780522,35.000000,0.166602,0.741184,1.158999,-37.910493,50.597240,107.002636,-2.038470,77.623793,0.825468,-0.012075,0.011932,99.721555,6.761843,5.180548,0.954411,82.010820,83.319561,86.813556,87.813556,1.900108,1.903196,1.718136,1.718136,0.037059,1622.400000,268.400000,192.519790,36.720329,6.035558,125.712886,238.317323,84.839074,OPTIMIZED
4.084084,14814.446432,123.427768,100.000000,0.000000,0.000000,238.665283,3,148.144464,34.594499,7.787293,35.000000,0.165936,0.738992,1.196299,-37.759002,50.447629,106.691722,-2.517708,77.503233,0.944669,-0.012056,0.011920,99.728016,6.780807,5.185056,0.960142,81.976727,83.007961,86.813712,87.813712,1.899767,1.900080,1.718137,1.718137,0.037043,1622.700000,268.200000,193.182750,36.720335,6.035565,125.285837,238.654749,86.693118,OPTIMIZED
4.094094,14827.326959,123.363365,100.000000,0.000000,0.000000,238.925493,3,148.273270,34.632216,7.794064,35.000000,0.165273,0.736803,1.267186,-37.608118,50.298204,106.381240,-2.029268,77.382858,1.063750,-0.012037,0.011908,99.734491,6.574753,5.189564,0.949414,82.063802,83.460134,86.813868,87.813868,1.900638,1.904601,1.718139,1.718139,0.037027,1623.000000,268.000000,193.846432,36.720341,6.035572,124.921253,239.703394,84.910851,OPTIMIZED
4.104104,14840.207487,123.298963,100.000000,0.000000,0.000000,239.184930,3,148.402075,34.669821,7.800835,35.000000,0.164613,0.734617,1.218515,-37.457836,50.148965,106.071193,-2.645581,77.262670,1.182709,-0.012019,0.011896,99.740980,6.927242,5.194073,0.955137,82.347596,82.813484,86.814024,87.814024,1.903476,1.898135,1.718140,1.718140,0.037012,1623.300000,267.800000,194.510834,36.720347,6.035580,125.240752,238.529537,84.362108,OPTIMIZED
4.114114,14853.088014,123.234560,100.000000,0.000000,0.000000,239.443597,3,148.530880,34.707315,7.807605,35.000000,0.163955,0.732434,1.145131,-37.308154,49.999913,105.761585,-2.594425,77.142667,1.301546,-0.012000,0.011884,99.747483,6.614924,5.198581,0.984416,82.314466,83.301534,86.814180,87.814180,1.903145,1.903015,1.718142,1.718142,0.036996,1623.600000,267.600000,195.175955,36.720353,6.035587,124.610837,238.866535,86.059900,OPTIMIZED
4.124124,14865.968542,123.170157,100.000000,0.000000,0.000000,239.701493,3,148.659685,34.744697,7.814376,35.000000,0.163300,0.730253,1.149521,-37.159071,49.851048,105.452418,-2.325754,77.022851,1.420260,-0.011982,0.011871,99.754001,6.861581,5.203089,0.973546,81.805920,83.195112,86.814336,87.814336,1.898059,1.901951,1.718143,1.718143,0.036981,1623.900000,267.400000,195.841793,36.720359,6.035595,125.341303,239.724414,84.492389,OPTIMIZED
4.134134,14878.849070,123.105755,100.000000,0.000000,0.000000,239.958620,3,148.788491,34.781968,7.821147,35.000000,0.162647,0.728075,1.151584,-37.010583,49.702371,105.143697,-2.552590,76.903220,1.538850,-0.011963,0.011859,99.760533,6.951465,5.207597,0.924222,82.325793,82.874296,86.814492,87.814492,1.903258,1.898743,1.718145,1.718145,0.036965,1624.200000,267.200000,196.508344,36.720365,6.035602,124.149081,239.311105,85.369633,OPTIMIZED
4.144144,14891.729597,123.041352,100.000000,0.000000,0.000000,240.000000,3,148.917296,34.787966,7.827917,35.000000,0.161997,0.117171,1.109170,-36.862689,7.998762,104.741602,-2.590442,46.925644,37.487075,-2.997758,3.594823,99.767079,6.658695,5.212105,0.933348,82.270468,82.932148,86.814649,87.814649,1.902705,1.899321,1.718146,1.718146,0.036949,1624.500000,267.000000,197.175011,36.720371,6.035610,124.672654,239.520205,86.336263,OPTIMIZED
4.154154,14904.610125,122.976949,100.000000,0.000000,0.000000,240.000000,3,149.046101,34.787966,7.834688,35.000000,0.161350,0.000000,1.006427,-36.715386,0.000000,104.323055,-2.680856,41.165683,44.374262,-0.575996,0.688719,99.773640,6.787729,5.216614,0.963631,82.224570,83.094818,86.814805,87.814805,1.902246,1.900948,1.718148,1.718148,0.036934,1624.800000,266.800000,197.841678,36.720377,6.035617,125.577123,240.069616,82.677309,OPTIMIZED
4.164164,14917.490652,122.912547,100.000000,0.000000,0.000000,240.000000,3,149.174907,34.787966,7.841459,35.000000,0.160705,0.000000,1.029151,-36.568671,0.000000,103.906180,-2.374651,41.153033,44.364775,-0.001265,-0.000949,99.780215,6.949477,5.221122,0.971198,81.964194,83.063900,86.814961,87.814961,1.899642,1.900639,1.718150,1.718150,0.036918,1625.100000,266.600000,198.508344,36.720383,6.035625,125.337229,240.738588,84.491275,OPTIMIZED
4.174174,14930.371180,122.848144,100.000000,0.000000,0.000000,240.000000,3,149.303712,34.787966,7.848230,35.000000,0.160063,0.000000,0.969030,-36.422543,0.000000,103.490971,-2.238969,41.140434,44.355325,-0.001260,-0.000945,99.786804,6.730507,5.225630,0.973000,82.076574,82.802454,86.815117,87.815117,1.900766,1.898025,1.718151,1.718151,0.036903,1625.400000,266.400000,199.175011,36.720389,6.035632,124.650736,239.654538,85.224939,OPTIMIZED
4.184184,14943.251708,122.783741,100.000000,0.000000,0.000000,240.000000,3,149.432517,34.787966,7.855000,35.000000,0.159423,0.000000,1.043825,-36.276998,0.000000,103.077421,-2.351542,41.127884,44.345913,-0.001255,-0.000941,99.793408,6.792285,5.230138,0.952686,81.910349,83.041905,86.815273,87.815273,1.899103,1.900419,1.718153,1.718153,0.036887,1625.700000,266.200000,199.841678,36.720395,6.035640,124.347681,240.471741,86.192609,OPTIMIZED
4.194194,14956.132235,122.719339,100.000000,0.000000,0.000000,240.000000,3,149.561322,34.787966,7.861771,35.000000,0.158786,0.000000,1.080602,-36.132035,0.000000,102.665524,-1.963936,41.115385,44.336539,-0.001250,-0.000937,99.800026,6.860813,5.234646,0.949945,82.055554,83.231653,86.815429,87.815429,1.900556,1.902317,1.718154,1.718154,0.036871,1626.000000,266.000000,200.508344,36.720401,6.035647,123.994492,240.224648,86.411631,OPTIMIZED
4.204204,14969.012763,122.654936,100.000000,0.000000,0.000000,240.000000,3,149.690128,34.787966,7.868542,35.000000,0.158152,0.000000,1.011616,-35.987652,0.000000,102.255273,-2.316561,41.102936,44.327202,-0.001245,-0.000934,99.806658,6.767646,5.239154,0.941728,81.962627,82.925664,86.815586,87.815586,1.899626,1.899257,1.718156,1.718156,0.036856,1626.300000,265.800000,201.175011,36.720407,6.035655,124.827186,239.831204,85.110283,OPTIMIZED
4.214214,14981.893290,122.590534,100.000000,0.000000,0.000000,240.000000,3,149.818933,34.787966,7.875313,35.000000,0.157520,0.000000,0.985630,-35.843845,0.000000,101.846661,-2.613970,41.090537,44.317903,-0.001240,-0.000930,99.813305,6.970850,5.243663,0.902185,81.863482,83.178318,86.815742,87.815742,1.898635,1.901783,1.718157,1.718157,0.036840,1626.600000,265.600000,201.841678,36.720413,6.035662,124.690173,240.237664,85.502305,OPTIMIZED
4.224224,14994.773818,122.526131,100.000000,0.000000,0.000000,240.000000,3,149.947738,34.787966,7.882083,35.000000,0.156890,0.000000,0.972683,-35.700613,0.000000,101.439682,-2.181311,41.078187,44.308640,-0.001235,-0.000926,99.819965,6.778386,5.248171,0.916341,81.964159,82.560740,86.815898,87.815898,1.899642,1.895607,1.718159,1.718159,0.036825,1626.900000,265.400000,202.508344,36.720419,6.035670,125.116361,240.342218,86.523462,OPTIMIZED
4.234234,15007.654346,122.461728,100.000000,0.000000,0.000000,240.000000,3,150.076543,34.787966,7.888854,35.000000,0.156263,0.000000,1.039258,-35.557954,0.000000,101.034329,-2.430595,41.065887,44.299415,-0.001230,-0.000923,99.826641,6.736738,5.252679,0.930618,81.986711,82.898625,86.816054,87.816054,1.899867,1.898986,1.718161,1.718161,0.036809,1627.200000,265.200000,203.175011,36.720425,6.035677,124.944971,239.948572,85.894184,OPTIMIZED
4.244244,15020.534873,122.397326,100.000000,0.000000,0.000000,240.000000,3,150.205349,34.787966,7.895625,35.000000,0.155639,0.000000,1.028746,-35.415864,0.000000,100.630596,-1.818167,41.053635,44.290227,-0.001225,-0.000919,99.833330,6.920147,5.257187,0.965728,81.895651,82.762633,86.816210,87.816210,1.898957,1.897626,1.718162,1.718162,0.036793,1627.500000,265.000000,203.841678,36.720431,6.035684,125.140173,240.054514,85.151510,OPTIMIZED
4.254254,15033.415401,122.332923,100.000000,0.000000,0.000000,240.000000,3,150.334154,34.787966,7.902395,35.000000,0.155017,0.000000,0.977013,-35.274342,0.000000,100.228476,-2.173311,41.041433,44.281075,-0.001220,-0.000915,99.840034,6.707878,5.261695,0.919407,82.271113,83.367560,86.816366,87.816366,1.902711,1.903676,1.718164,1.718164,0.036778,1627.800000,264.800000,204.508344,36.720437,6.035692,126.282447,240.271210,85.745453,OPTIMIZED
4.264264,15046.295928,122.268520,100.000000,0.000000,0.000000,240.000000,3,150.462959,34.787966,7.909166,35.000000,0.154398,0.000000,1.000501,-35.133386,0.000000,99.827963,-2.197863,41.029280,44.271960,-0.001215,-0.000912,99.846752,6.838115,5.266204,0.945603,82.436698,83.269542,86.816523,87.816523,1.904367,1.902695,1.718165,1.718165,0.036762,1628.100000,264.600000,205.175011,36.720443,6.035699,125.501230,239.432274,85.191728,OPTIMIZED
4.274274,15059.176456,122.204118,100.000000,0.000000,0.000000,240.000000,3,150.591765,34.787966,7.915937,35.000000,0.153781,0.000000,1.018456,-34.992993,0.000000,99.429051,-2.658253,41.017175,44.262881,-0.001210,-0.000908,99.853484,6.638222,5.270712,0.984364,81.717059,83.224199,86.816679,87.816679,1.897171,1.902242,1.718167,1.718167,0.036746,1628.400000,264.400000,205.841678,36.720449,6.035707,124.305278,240.085568,86.133833,OPTIMIZED
4.284284,15072.056983,122.139715,100.000000,0.000000,0.000000,240.000000,3,150.720570,34.787966,7.922708,35.000000,0.153166,0.000000,1.099293,-34.853161,0.000000,99.031733,-2.246541,41.005118,44.253838,-0.001206,-0.000904,99.860231,6.682932,5.275220,0.955516,81.804990,83.037999,86.816835,87.816835,1.898050,1.900380,1.718168,1.718168,0.036731,1628.700000,264.200000,206.508344,36.720455,6.035714,124.569062,240.104176,86.474834,OPTIMIZED
4.294294,15084.937511,122.075312,100.000000,0.000000,0.000000,240.000000,3,150.849375,34.787966,7.929478,35.000000,0.152554,0.000000,0.992189,-34.713888,0.000000,98.636002,-1.983049,40.993109,44.244832,-0.001201,-0.000901,99.866992,6.750015,5.279728,0.955855,81.913725,83.025787,86.816991,87.816991,1.899137,1.900258,1.718170,1.718170,0.036715,1629.000000,264.000000,207.175011,36.720461,6.035722,124.877903,240.102941,85.329911,OPTIMIZED
4.304304,15097.818039,122.010910,100.000000,0.000000,0.000000,240.000000,3,150.978180,34.787966,7.936249,35.000000,0.151944,0.000000,0.977497,-34.575171,0.000000,98.241853,-1.817851,40.981149,44.235862,-0.001196,-0.000897,99.873768,6.737954,5.284236,0.956477,82.159365,82.706510,86.817147,87.817147,1.901594,1.897065,1.718171,1.718171,0.036700,1629.300000,263.800000,207.841678,36.720467,6.035729,125.448951,239.816459,85.381052,OPTIMIZED
4.314314,15110.698566,121.946507,100.000000,0.000000,0.000000,240.000000,3,151.106986,34.787966,7.943020,35.000000,0.151337,0.000000,1.046563,-34.437009,0.000000,97.849278,-2.065467,40.969236,44.226927,-0.001191,-0.000893,99.880557,6.630648,5.288744,0.973983,82.296624,83.317970,86.817303,87.817303,1.902966,1.903180,1.718173,1.718173,0.036684,1629.600000,263.600000,208.508344,36.720473,6.035737,125.487330,239.125762,82.914897,OPTIMIZED
4.324324,15123.579094,121.882105,100.000000,0.000000,0.000000,240.000000,3,151.235791,34.787966,7.949790,35.000000,0.150732,0.000000,0.998414,-34.299399,0.000000,97.458273,-2.195159,40.957371,44.218028,-0.001187,-0.000890,99.887361,6.700455,5.293253,0.938902,81.767650,83.159901,86.817459,87.817459,1.897677,1.901599,1.718175,1.718175,0.036668,1629.900000,263.400000,209.175011,36.720479,6.035744,124.408646,239.248886,83.950664,OPTIMIZED
4.334334,15136.459621,121.817702,100.000000,0.000000,0.000000,240.000000,3,151.364596,34.787966,7.956561,35.000000,0.150130,0.000000,0.946505,-34.162338,0.000000,97.068830,-1.810705,40.945554,44.209165,-0.001182,-0.000886,99.894179,6.852344,5.297761,0.979754,82.048087,82.807893,86.817616,87.817616,1.900481,1.898079,1.718176,1.718176,0.036653,1630.200000,263.200000,209.841678,36.720485,6.035752,124.986446,240.086464,84.873721,OPTIMIZED
4.344344,15149.340149,121.753299,100.000000,0.000000,0.000000,240.000000,3,151.493401,34.787966,7.963332,35.000000,0.149530,0.000000,0.978516,-34.025826,0.000000,96.680943,-1.788232,40.933783,44.200337,-0.001177,-0.000883,99.901012,6.764045,5.302269,0.948108,82.285694,82.979207,86.817772,87.817772,1.902857,1.899792,1.718178,1.718178,0.036637,1630.500000,263.000000,210.508344,36.720491,6.035759,124.515618,240.775500,83.766843,OPTIMIZED
4.354354,15162.220677,121.688897,100.000000,0.000000,0.000000,240.000000,3,151.622207,34.787966,7.970103,35.000000,0.148933,0.000000,1.068684,-33.889859,0.000000,96.294606,-2.533738,40.922060,44.191545,-0.001172,-0.000879,99.907859,6.885944,5.306777,0.932132,82.105606,83.108115,86.817928,87.817928,1.901056,1.901081,1.718179,1.718179,0.036622,1630.800000,262.800000,211.175011,36.720497,6.035767,124.694882,240.409770,86.219353,OPTIMIZED
4.364364,15175.101204,121.624494,100.000000,0.000000,0.000000,240.000000,3,151.751012,34.787966,7.976873,35.000000,0.148338,0.000000,0.957315,-33.754435,0.000000,95.909813,-2.014140,40.910383,44.182787,-0.001168,-0.000876,99.914720,6.794541,5.311285,0.960794,82.370291,83.012130,86.818084,87.818084,1.903703,1.900121,1.718181,1.718181,0.036606,1631.100000,262.600000,211.841678,36.720503,6.035774,124.790118,240.704113,84.736612,OPTIMIZED
4.374374,15187.981732,121.560091,100.000000,0.000000,0.000000,240.000000,3,151.879817,34.787966,7.983644,35.000000,0.147745,0.000000,1.042426,-33.619552,0.000000,95.526557,-1.646294,40.898753,44.174065,-0.001163,-0.000872,99.921596,6.834898,5.315794,0.962395,81.723309,83.084315,86.818240,87.818240,1.897233,1.900843,1.718182,1.718182,0.036590,1631.400000,262.400000,212.508344,36.720509,6.035782,124.197747,239.806152,86.360737,OPTIMIZED
4.384384,15200.862259,121.495689,100.000000,0.000000,0.000000,240.000000,3,152.008623,34.787966,7.990415,35.000000,0.147154,0.000000,1.059235,-33.485208,0.000000,95.144833,-1.591085,40.887170,44.165377,-0.001158,-0.000869,99.928486,6.663944,5.320302,0.944398,81.789361,83.589213,86.818396,87.818396,1.897894,1.905892,1.718184,1.718184,0.036575,1631.700000,262.200000,213.175011,36.720515,6.035789,125.062318,239.641796,84.003387,OPTIMIZED
4.394394,15213.742787,121.431286,100.000000,0.000000,0.000000,240.000000,3,152.137428,34.787966,7.997185,35.000000,0.146566,0.000000,0.995103,-33.351402,0.000000,94.764635,-2.264689,40.875633,44.156725,-0.001154,-0.000865,99.935390,6.918133,5.324810,0.938265,81.790934,83.567656,86.818553,87.818553,1.897909,1.905677,1.718186,1.718186,0.036559,1632.000000,262.000000,213.841678,36.720521,6.035797,126.165641,239.996209,84.125371,OPTIMIZED
4.404404,15226.623314,121.366883,100.000000,0.000000,0.000000,240.000000,3,152.266233,34.787966,8.003956,35.000000,0.145981,0.000000,0.967908,-33.218129,0.000000,94.385955,-2.533179,40.864142,44.148106,-0.001149,-0.000862,99.942308,6.853932,5.329318,0.913862,81.958829,83.013197,86.818709,87.818709,1.899588,1.900132,1.718187,1.718187,0.036543,1632.300000,261.800000,214.508344,36.720527,6.035804,124.554398,239.637641,86.239702,OPTIMIZED
4.414414,15239.503842,121.302481,100.000000,0.000000,0.000000,240.000000,3,152.395038,34.787966,8.010727,35.000000,0.145397,0.000000,1.020284,-33.085390,0.000000,94.008789,-1.961329,40.852697,44.139523,-0.001145,-0.000858,99.949241,6.802461,5.333826,0.941907,82.112836,82.527793,86.818865,87.818865,1.901128,1.895278,1.718189,1.718189,0.036528,1632.600000,261.600000,215.175011,36.720533,6.035811,125.358344,239.145208,85.188031,OPTIMIZED
4.424424,15252.384370,121.238078,100.000000,0.000000,0.000000,240.000000,3,152.523844,34.787966,8.017498,35.000000,0.144816,0.000000,0.937099,-32.953181,0.000000,93.633130,-2.136957,40.841297,44.130973,-0.001140,-0.000855,99.956188,6.766644,5.338335,0.961583,82.185662,83.135882,86.819021,87.819021,1.901857,1.901359,1.718190,1.718190,0.036512,1632.900000,261.400000,215.841678,36.720539,6.035819,124.993126,240.484485,85.961568,OPTIMIZED
4.434434,15265.264897,121.173676,100.000000,0.000000,0.000000,240.000000,3,152.652649,34.787966,8.024268,35.000000,0.144238,0.000000,0.969755,-32.821500,0.000000,93.258972,-2.131127,40.829944,44.122458,-0.001135,-0.000852,99.963150,6.882872,5.342843,0.922299,82.226815,83.083242,86.819177,87.819177,1.902268,1.900832,1.718192,1.718192,0.036497,1633.200000,261.200000,216.508344,36.720545,6.035826,126.169382,240.732429,85.039697,OPTIMIZED
4.444444,15278.145425,121.109273,100.000000,0.000000,0.000000,240.000000,3,152.781454,34.787966,8.031039,35.000000,0.143661,0.000000,0.961156,-32.690345,0.000000,92.886309,-2.341906,40.818635,44.113976,-0.001131,-0.000848,99.970125,6.728203,5.347351,0.939808,82.195868,82.981337,86.819333,87.819333,1.901959,1.899813,1.718193,1.718193,0.036481,1633.500000,261.000000,217.175011,36.720551,6.035834,125.296032,239.810906,84.086861,OPTIMIZED
4.454454,15291.025952,121.044870,100.000000,0.000000,0.000000,240.000000,3,152.910260,34.787966,8.037810,35.000000,0.143087,0.000000,0.966995,-32.559715,0.000000,92.515136,-1.752241,40.807372,44.105529,-0.001126,-0.000845,99.977115,6.966379,5.351859,0.963893,82.232391,83.344116,86.819489,87.819489,1.902324,1.903441,1.718195,1.718195,0.036465,1633.800000,260.800000,217.841678,36.720557,6.035841,124.434476,239.989039,85.008111,OPTIMIZED
4.464464,15303.906480,120.980468,100.000000,0.000000,0.000000,240.000000,3,153.039065,34.787966,8.044580,35.000000,0.142515,0.000000,0.918715,-32.429606,0.000000,92.145446,-2.361715,40.796154,44.097115,-0.001122,-0.000841,99.984120,6.665751,5.356367,0.966843,82.311855,83.284799,86.819646,87.819646,1.903119,1.902848,1.718196,1.718196,0.036450,1634.100000,260.600000,218.508344,36.720563,6.035849,124.499262,239.649555,84.761046,OPTIMIZED
4.474474,15316.787008,120.916065,100.000000,0.000000,0.000000,240.000000,3,153.167870,34.787966,8.051351,35.000000,0.141946,0.000000,0.979583,-32.300017,0.000000,91.777232,-1.628089,40.784980,44.088735,-0.001117,-0.000838,99.991138,6.710007,5.360875,0.964554,82.091719,83.109121,86.819802,87.819802,1.900917,1.901091,1.718198,1.718198,0.036434,1634.400000,260.400000,219.175011,36.720569,6.035856,124.686363,239.451828,85.637584,OPTIMIZED
4.484484,15329.667535,120.851662,100.000000,0.000000,0.000000,240.000000,3,153.296675,34.787966,8.058122,35.000000,0.141379,0.000000,1.102667,-32.170946,0.000000,91.410491,-1.800044,40.773851,44.080389,-0.001113,-0.000835,99.998171,6.645225,5.365384,0.945547,81.802755,82.833746,86.819958,87.819958,1.898028,1.898337,1.718200,1.718200,0.036419,1634.700000,260.200000,219.841678,36.720575,6.035864,124.950563,240.849048,84.488829,OPTIMIZED
4.494494,15342.548063,120.787260,100.000000,0.000000,0.000000,240.000000,3,153.425481,34.787966,8.064893,35.000000,0.140814,0.000000,0.978397,-32.042391,0.000000,91.045215,-2.203071,40.762767,44.072075,-0.001108,-0.000831,100.005218,6.773144,5.369892,0.944062,81.850115,82.901934,86.820114,87.820114,1.898501,1.899019,1.718201,1.718201,0.036403,1635.000000,260.000000,220.508344,36.720581,6.035871,124.052487,240.822418,85.475720,OPTIMIZED
4.504505,15355.428590,120.722857,100.000000,0.000000,0.000000,240.000000,3,153.554286,34.787966,8.071663,35.000000,0.140251,0.000000,0.929373,-31.914350,0.000000,90.681398,-2.107250,40.751727,44.063795,-0.001104,-0.000828,100.012280,6.686910,5.374400,0.993455,82.271797,83.336240,86.820270,87.820270,1.902718,1.903362,1.718203,1.718203,0.036387,1635.300000,259.800000,221.175011,36.720587,6.035879,125.519990,240.400079,84.494703,OPTIMIZED
4.514515,15368.309118,120.658454,100.000000,0.000000,0.000000,240.000000,3,153.683091,34.787966,8.078434,35.000000,0.139691,0.000000,0.980822,-31.786820,0.000000,90.319035,-1.360063,40.740731,44.055548,-0.001100,-0.000825,100.019356,6.648169,5.378908,0.922708,82.287697,82.820317,86.820426,87.820426,1.902877,1.898203,1.718204,1.718204,0.036372,1635.600000,259.600000,221.841678,36.720593,6.035886,124.813984,240.418904,85.024167,OPTIMIZED
4.524525,15381.189646,120.594052,100.000000,0.000000,0.000000,240.000000,3,153.811896,34.787966,8.085205,35.000000,0.139132,0.000000,0.958361,-31.659800,0.000000,89.958121,-1.620736,40.729779,44.047334,-0.001095,-0.000821,100.026446,6.906031,5.383416,0.963920,82.246535,82.969694,86.820583,87.820583,1.902465,1.899697,1.718206,1.718206,0.036356,1635.900000,259.400000,222.508344,36.720599,6.035894,125.559242,239.763220,83.297240,OPTIMIZED
4.534535,15394.070173,120.529649,100.000000,0.000000,0.000000,240.000000,3,153.940702,34.787966,8.091975,35.000000,0.138577,0.000000,0.974903,-31.533288,0.000000,89.598648,-2.032851,40.718871,44.039153,-0.001091,-0.000818,100.033551,6.808948,5.387925,0.936011,82.298203,82.990650,86.820739,87.820739,1.902982,1.899907,1.718207,1.718207,0.036341,1636.200000,259.200000,223.175011,36.720605,6.035901,124.844468,240.532047,85.743492,OPTIMIZED
4.544545,15406.950701,120.465246,100.000000,0.000000,0.000000,240.000000,3,154.069507,34.787966,8.098746,35.000000,0.138023,0.000000,0.942655,-31.407281,0.000000,89.240612,-1.898880,40.708006,44.031005,-0.001086,-0.000815,100.040670,6.816020,5.392433,0.946470,82.045696,82.927009,86.820895,87.820895,1.900457,1.899270,1.718209,1.718209,0.036325,1636.500000,259.000000,223.841678,36.720611,6.035909,123.937690,240.030603,83.084479,OPTIMIZED
