Time_s,Lap_ID,Setup_Type,Speed_kmh,Engine_RPM,Gear,Throttle_Pos,Glicko_Volatility,Rear_Wheel_Slip
2.0125,2,OPTIMIZED,127.7347,12018.7735,3,100.0000,0.0400,10.4607
2.0225,2,OPTIMIZED,127.9224,12033.7922,3,100.0000,0.0400,9.4784
2.0325,2,OPTIMIZED,128.1101,12048.8110,3,100.0000,0.0400,10.7558
2.0426,2,OPTIMIZED,128.2979,12063.8298,3,100.0000,0.0400,10.3897
2.0526,2,OPTIMIZED,128.4856,12078.8486,3,100.0000,0.0400,9.3206
2.0626,2,OPTIMIZED,128.6733,12093.8673,3,100.0000,0.0400,9.4211
2.0726,2,OPTIMIZED,128.8611,12108.8861,3,100.0000,0.0400,9.7746
2.0826,2,OPTIMIZED,129.0488,12123.9049,3,100.0000,0.0400,10.3043
2.0926,2,OPTIMIZED,129.2365,12138.9237,3,100.0000,0.0400,10.0714
2.1026,2,OPTIMIZED,129.4243,12153.9424,3,100.0000,0.0400,10.4972
2.1126,2,OPTIMIZED,129.6120,12168.9612,3,100.0000,0.0400,9.3895
2.1227,2,OPTIMIZED,129.7997,12183.9800,3,100.0000,0.0400,8.9710
2.1327,2,OPTIMIZED,129.9875,12198.9987,3,100.0000,0.0400,10.7665
2.1427,2,OPTIMIZED,130.1752,12214.0175,3,100.0000,0.0400,10.2819
2.1527,2,OPTIMIZED,130.3630,12229.0363,3,100.0000,0.0400,9.5442
2.1627,2,OPTIMIZED,130.5507,12244.0551,3,100.0000,0.0400,8.9841
2.1727,2,OPTIMIZED,130.7384,12259.0738,3,100.0000,0.0400,9.6686
2.1827,2,OPTIMIZED,130.9262,12274.0926,3,100.0000,0.0400,9.3839
2.1927,2,OPTIMIZED,131.1139,12289.1114,3,100.0000,0.0400,10.2770
2.2028,2,OPTIMIZED,131.3016,12304.1302,3,100.0000,0.0400,10.0368
2.2128,2,OPTIMIZED,131.4894,12319.1489,3,100.0000,0.0400,10.6994
2.2228,2,OPTIMIZED,131.6771,12334.1677,3,100.0000,0.0400,10.2921
2.2328,2,OPTIMIZED,131.8648,12349.1865,3,100.0000,0.0400,10.5613
2.2428,2,OPTIMIZED,132.0526,12364.2053,3,100.0000,0.0400,10.0796
2.2528,2,OPTIMIZED,132.2403,12379.2240,3,100.0000,0.0400,9.3445
2.2628,2,OPTIMIZED,132.4280,12394.2428,3,100.0000,0.0400,9.4384
2.2728,2,OPTIMIZED,132.6158,12409.2616,3,100.0000,0.0400,10.3678
2.2829,2,OPTIMIZED,132.8035,12424.2804,3,100.0000,0.0400,9.7294
2.2929,2,OPTIMIZED,132.9912,12439.2991,3,100.0000,0.0400,9.3979
2.3029,2,OPTIMIZED,133.1790,12454.3179,3,100.0000,0.0400,10.1958
2.3129,2,OPTIMIZED,133.3667,12469.3367,3,100.0000,0.0400,10.6495
2.3229,2,OPTIMIZED,133.5544,12484.3554,3,100.0000,0.0400,8.8879
2.3329,2,OPTIMIZED,133.7422,12499.3742,3,100.0000,0.0400,9.8787
2.3429,2,OPTIMIZED,133.9299,12514.3930,3,100.0000,0.0400,9.5294
2.3529,2,OPTIMIZED,134.1176,12529.4118,3,100.0000,0.0400,9.6650
2.3630,2,OPTIMIZED,134.3054,12544.4305,3,100.0000,0.0400,9.3544
2.3730,2,OPTIMIZED,134.4931,12559.4493,3,100.0000,0.0400,10.9024
2.3830,2,OPTIMIZED,134.6809,12574.4681,3,100.0000,0.0400,10.1126
2.3930,2,OPTIMIZED,134.8686,12589.4869,3,100.0000,0.0400,9.5719
2.4030,2,OPTIMIZED,135.0563,12604.5056,3,100.0000,0.0400,10.2960
2.4130,2,OPTIMIZED,135.2441,12619.5244,3,100.0000,0.0400,9.7223
2.4230,2,OPTIMIZED,135.4318,12634.5432,3,100.0000,0.0400,9.4099
2.4330,2,OPTIMIZED,135.6195,12649.5620,3,100.0000,0.0400,10.1678
2.4431,2,OPTIMIZED,135.8073,12664.5807,3,100.0000,0.0400,9.5098
2.4531,2,OPTIMIZED,135.9950,12679.5995,3,100.0000,0.0400,10.1009
2.4631,2,OPTIMIZED,136.1827,12694.6183,3,100.0000,0.0400,9.3495
2.4731,2,OPTIMIZED,136.3705,12709.6370,3,100.0000,0.0400,9.7593
2.4831,2,OPTIMIZED,136.5582,12724.6558,3,100.0000,0.0400,10.5064
2.4931,2,OPTIMIZED,136.7459,12739.6746,3,100.0000,0.0400,10.1285
2.5031,2,OPTIMIZED,136.9337,12754.6934,3,100.0000,0.0400,9.9785
2.5131,2,OPTIMIZED,137.1214,12769.7121,3,100.0000,0.0400,10.1306
2.5232,2,OPTIMIZED,137.3091,12784.7309,3,100.0000,0.0400,10.4905
2.5332,2,OPTIMIZED,137.4969,12799.7497,3,100.0000,0.0400,9.3765
2.5432,2,OPTIMIZED,137.6846,12814.7685,3,100.0000,0.0400,9.9780
2.5532,2,OPTIMIZED,137.8723,12829.7872,3,100.0000,0.0400,10.5082
2.5632,2,OPTIMIZED,138.0601,12844.8060,3,100.0000,0.0400,10.1746
2.5732,2,OPTIMIZED,138.2478,12859.8248,3,100.0000,0.0400,8.9909
2.5832,2,OPTIMIZED,138.4355,12874.8436,3,100.0000,0.0400,11.5510
2.5932,2,OPTIMIZED,138.6233,12889.8623,3,100.0000,0.0400,9.9845
2.6033,2,OPTIMIZED,138.8110,12904.8811,3,100.0000,0.0400,10.2358
2.6133,2,OPTIMIZED,138.9987,12919.8999,3,100.0000,0.0400,9.3899
2.6233,2,OPTIMIZED,139.1865,12934.9186,3,100.0000,0.0400,9.7915
2.6333,2,OPTIMIZED,139.3742,12949.9374,3,100.0000,0.0400,10.4731
2.6433,2,OPTIMIZED,139.5620,12964.9562,3,100.0000,0.0400,10.7555
2.6533,2,OPTIMIZED,139.7497,12979.9750,3,100.0000,0.0400,10.9084
2.6633,2,OPTIMIZED,139.9374,12994.9937,3,100.0000,0.0400,10.5371
2.6733,2,OPTIMIZED,140.1252,13010.0125,3,100.0000,0.0400,9.6994
2.6834,2,OPTIMIZED,140.3129,13025.0313,3,100.0000,0.0400,10.2211
2.6934,2,OPTIMIZED,140.5006,13040.0501,3,100.0000,0.0400,9.2160
2.7034,2,OPTIMIZED,140.6884,13055.0688,3,100.0000,0.0400,9.4188
2.7134,2,OPTIMIZED,140.8761,13070.0876,3,100.0000,0.0400,10.6700
2.7234,2,OPTIMIZED,141.0638,13085.1064,3,100.0000,0.0400,9.4012
2.7334,2,OPTIMIZED,141.2516,13100.1252,3,100.0000,0.0400,9.9267
2.7434,2,OPTIMIZED,141.4393,13115.1439,3,100.0000,0.0400,10.0557
2.7534,2,OPTIMIZED,141.6270,13130.1627,3,100.0000,0.0400,10.9366
2.7635,2,OPTIMIZED,141.8148,13145.1815,3,100.0000,0.0400,9.8087
2.7735,2,OPTIMIZED,142.0025,13160.2003,3,100.0000,0.0400,9.4506
2.7835,2,OPTIMIZED,142.1902,13175.2190,3,100.0000,0.0400,9.6463
2.7935,2,OPTIMIZED,142.3780,13190.2378,3,100.0000,0.0400,10.7011
2.8035,2,OPTIMIZED,142.5657,13205.2566,3,100.0000,0.0400,9.8463
2.8135,2,OPTIMIZED,142.7534,13220.2753,3,100.0000,0.0400,11.0124
2.8235,2,OPTIMIZED,142.9412,13235.2941,3,100.0000,0.0400,10.3712
2.8335,2,OPTIMIZED,143.1289,13250.3129,3,100.0000,0.0400,10.1599
2.8436,2,OPTIMIZED,143.3166,13265.3317,3,100.0000,0.0400,10.3819
2.8536,2,OPTIMIZED,143.5044,13280.3504,3,100.0000,0.0400,10.1728
2.8636,2,OPTIMIZED,143.6921,13295.3692,3,100.0000,0.0400,9.5849
2.8736,2,OPTIMIZED,143.8798,13310.3880,3,100.0000,0.0400,9.3028
2.8836,2,OPTIMIZED,144.0676,13325.4068,3,100.0000,0.0400,10.3264
2.8936,2,OPTIMIZED,144.2553,13340.4255,3,100.0000,0.0400,9.4379
2.9036,2,OPTIMIZED,144.4431,13355.4443,3,100.0000,0.0400,11.3501
2.9136,2,OPTIMIZED,144.6308,13370.4631,3,100.0000,0.0400,8.6629
2.9237,2,OPTIMIZED,144.8185,13385.4819,3,100.0000,0.0400,9.6064
2.9337,2,OPTIMIZED,145.0063,13400.5006,3,100.0000,0.0400,9.6506
2.9437,2,OPTIMIZED,145.1940,13415.5194,3,100.0000,0.0400,8.9620
2.9537,2,OPTIMIZED,145.3817,13430.5382,3,100.0000,0.0400,10.0080
2.9637,2,OPTIMIZED,145.5695,13445.5569,3,100.0000,0.0400,10.4322
2.9737,2,OPTIMIZED,145.7572,13460.5757,3,100.0000,0.0400,10.3056
2.9837,2,OPTIMIZED,145.9449,13475.5945,3,100.0000,0.0400,10.4719
2.9937,2,OPTIMIZED,146.1327,13490.6133,3,100.0000,0.0400,11.5805
3.0038,2,OPTIMIZED,146.3204,13505.6320,3,100.0000,0.0400,10.5491
3.0138,2,OPTIMIZED,146.5081,13520.6508,3,100.0000,0.0400,10.1804
3.0238,2,OPTIMIZED,146.6959,13535.6696,3,100.0000,0.0400,9.5997
3.0338,2,OPTIMIZED,146.8836,13550.6884,3,100.0000,0.0400,10.1028
3.0438,2,OPTIMIZED,147.0713,13565.7071,3,100.0000,0.0400,9.6410
3.0538,2,OPTIMIZED,147.2591,13580.7259,3,100.0000,0.0400,10.2381
3.0638,2,OPTIMIZED,147.4468,13595.7447,3,100.0000,0.0400,10.2636
3.0738,2,OPTIMIZED,147.6345,13610.7635,3,100.0000,0.0400,10.8596
3.0839,2,OPTIMIZED,147.8223,13625.7822,3,100.0000,0.0400,10.4019
3.0939,2,OPTIMIZED,148.0100,13640.8010,3,100.0000,0.0400,9.6280
3.1039,2,OPTIMIZED,148.1977,13655.8198,3,100.0000,0.0400,10.1033
3.1139,2,OPTIMIZED,148.3855,13670.8385,3,100.0000,0.0400,9.4004
3.1239,2,OPTIMIZED,148.5732,13685.8573,3,100.0000,0.0400,10.5932
3.1339,2,OPTIMIZED,148.7610,13700.8761,3,100.0000,0.0400,10.1962
3.1439,2,OPTIMIZED,148.9487,13715.8949,3,100.0000,0.0400,9.0634
3.1539,2,OPTIMIZED,149.1364,13730.9136,3,100.0000,0.0400,9.5455
3.1640,2,OPTIMIZED,149.3242,13745.9324,3,100.0000,0.0400,10.2058
3.1740,2,OPTIMIZED,149.5119,13760.9512,3,100.0000,0.0400,10.9657
3.1840,2,OPTIMIZED,149.6996,13775.9700,3,100.0000,0.0400,10.0534
3.1940,2,OPTIMIZED,149.8874,13790.9887,3,100.0000,0.0400,9.7052
3.2040,2,OPTIMIZED,150.0751,13806.0075,3,100.0000,0.0400,9.9519
3.2140,2,OPTIMIZED,150.2628,13821.0263,3,100.0000,0.0400,9.8047
3.2240,2,OPTIMIZED,150.4506,13836.0451,3,100.0000,0.0400,10.3173
3.2340,2,OPTIMIZED,150.6383,13851.0638,3,100.0000,0.0400,9.9070
3.2441,2,OPTIMIZED,150.8260,13866.0826,3,100.0000,0.0400,9.9940
3.2541,2,OPTIMIZED,151.0138,13881.1014,3,100.0000,0.0400,10.9192
3.2641,2,OPTIMIZED,151.2015,13896.1202,3,100.0000,0.0400,9.8740
3.2741,2,OPTIMIZED,151.3892,13911.1389,3,100.0000,0.0400,9.9223
3.2841,2,OPTIMIZED,151.5770,13926.1577,3,100.0000,0.0400,10.9065
3.2941,2,OPTIMIZED,151.7647,13941.1765,3,100.0000,0.0400,9.0322
3.3041,2,OPTIMIZED,151.9524,13956.1952,3,100.0000,0.0400,10.3863
3.3141,2,OPTIMIZED,152.1402,13971.2140,3,100.0000,0.0400,9.4992
3.3242,2,OPTIMIZED,152.3279,13986.2328,3,100.0000,0.0400,10.7550
3.3342,2,OPTIMIZED,152.5156,14001.2516,3,100.0000,0.0400,9.1398
3.3442,2,OPTIMIZED,152.7034,14016.2703,3,100.0000,0.0400,10.0353
3.3542,2,OPTIMIZED,152.8911,14031.2891,3,100.0000,0.0400,10.4314
3.3642,2,OPTIMIZED,153.0788,14046.3079,3,100.0000,0.0400,9.4758
3.3742,2,OPTIMIZED,153.2666,14061.3267,3,100.0000,0.0400,10.4963
3.3842,2,OPTIMIZED,153.4543,14076.3454,3,100.0000,0.0400,9.7220
3.3942,2,OPTIMIZED,153.6421,14091.3642,3,100.0000,0.0400,9.2276
3.4043,2,OPTIMIZED,153.8298,14106.3830,3,100.0000,0.0400,9.7889
3.4143,2,OPTIMIZED,154.0175,14121.4018,3,100.0000,0.0400,9.3997
3.4243,2,OPTIMIZED,154.2053,14136.4205,3,100.0000,0.0400,10.0912
3.4343,2,OPTIMIZED,154.3930,14151.4393,3,100.0000,0.0400,10.1093
3.4443,2,OPTIMIZED,154.5807,14166.4581,3,100.0000,0.0400,9.3584
3.4543,2,OPTIMIZED,154.7685,14181.4768,3,100.0000,0.0400,9.6803
3.4643,2,OPTIMIZED,154.9562,14196.4956,3,100.0000,0.0400,9.9609
3.4743,2,OPTIMIZED,155.1439,14211.5144,3,100.0000,0.0400,9.7999
3.4844,2,OPTIMIZED,155.3317,14226.5332,3,100.0000,0.0400,9.5480
3.4944,2,OPTIMIZED,155.5194,14241.5519,3,100.0000,0.0400,10.1823
3.5044,2,OPTIMIZED,155.7071,14256.5707,3,100.0000,0.0400,9.5700
3.5144,2,OPTIMIZED,155.8949,14271.5895,3,100.0000,0.0400,10.2378
3.5244,2,OPTIMIZED,156.0826,14286.6083,3,100.0000,0.0400,10.0687
3.5344,2,OPTIMIZED,156.2703,14301.6270,3,100.0000,0.0400,10.4612
3.5444,2,OPTIMIZED,156.4581,14316.6458,3,100.0000,0.0400,9.3741
3.5544,2,OPTIMIZED,156.6458,14331.6646,3,100.0000,0.0400,9.4119
3.5645,2,OPTIMIZED,156.8335,14346.6834,3,100.0000,0.0400,10.5364
3.5745,2,OPTIMIZED,157.0213,14361.7021,3,100.0000,0.0400,10.2174
3.5845,2,OPTIMIZED,157.2090,14376.7209,3,100.0000,0.0400,9.6009
3.5945,2,OPTIMIZED,157.3967,14391.7397,3,100.0000,0.0400,8.5026
3.6045,2,OPTIMIZED,157.5845,14406.7584,3,100.0000,0.0400,10.6280
3.6145,2,OPTIMIZED,157.7722,14421.7772,3,100.0000,0.0400,9.9639
3.6245,2,OPTIMIZED,157.9599,14436.7960,3,100.0000,0.0400,9.8276
3.6345,2,OPTIMIZED,158.1477,14451.8148,3,100.0000,0.0400,10.4923
3.6446,2,OPTIMIZED,158.3354,14466.8335,3,100.0000,0.0400,9.3223
3.6546,2,OPTIMIZED,158.5232,14481.8523,3,100.0000,0.0400,9.6920
3.6646,2,OPTIMIZED,158.7109,14496.8711,3,100.0000,0.0400,9.9215
3.6746,2,OPTIMIZED,158.8986,14511.8899,3,100.0000,0.0400,9.6525
3.6846,2,OPTIMIZED,159.0864,14526.9086,3,100.0000,0.0400,10.3212
3.6946,2,OPTIMIZED,159.2741,14541.9274,3,100.0000,0.0400,10.5969
3.7046,2,OPTIMIZED,159.4618,14556.9462,3,100.0000,0.0400,9.2913
3.7146,2,OPTIMIZED,159.6496,14571.9650,3,100.0000,0.0400,10.2919
3.7247,2,OPTIMIZED,159.8373,14586.9837,3,100.0000,0.0400,9.3210
3.7347,2,OPTIMIZED,160.0250,14602.0025,3,100.0000,0.0400,9.7294
3.7447,2,OPTIMIZED,160.2128,14617.0213,3,100.0000,0.0400,10.3012
3.7547,2,OPTIMIZED,160.4005,14632.0401,3,100.0000,0.0400,10.8121
3.7647,2,OPTIMIZED,160.5882,14647.0588,3,100.0000,0.0400,8.8707
3.7747,2,OPTIMIZED,160.7760,14662.0776,3,100.0000,0.0400,9.4578
3.7847,2,OPTIMIZED,160.9637,14677.0964,3,100.0000,0.0400,10.3610
3.7947,2,OPTIMIZED,161.1514,14692.1151,3,100.0000,0.0400,10.4170
3.8048,2,OPTIMIZED,161.3392,14707.1339,3,100.0000,0.0400,10.1014
3.8148,2,OPTIMIZED,161.5269,14722.1527,3,100.0000,0.0400,9.5055
3.8248,2,OPTIMIZED,161.7146,14737.1715,3,100.0000,0.0400,9.8591
3.8348,2,OPTIMIZED,161.9024,14752.1902,3,100.0000,0.0400,9.9336
3.8448,2,OPTIMIZED,162.0901,14767.2090,3,100.0000,0.0400,11.0275
3.8548,2,OPTIMIZED,162.2778,14782.2278,3,100.0000,0.0400,10.0713
3.8648,2,OPTIMIZED,162.4656,14797.2466,3,100.0000,0.0400,9.6541
3.8748,2,OPTIMIZED,162.6533,14812.2653,3,100.0000,0.0400,9.2376
3.8849,2,OPTIMIZED,162.8411,14827.2841,3,100.0000,0.0400,9.8921
3.8949,2,OPTIMIZED,163.0288,14842.3029,3,100.0000,0.0400,10.4531
3.9049,2,OPTIMIZED,163.2165,14857.3217,3,100.0000,0.0400,9.8485
3.9149,2,OPTIMIZED,163.4043,14872.3404,3,100.0000,0.0400,10.6897
3.9249,2,OPTIMIZED,163.5920,14887.3592,3,100.0000,0.0400,8.9625
3.9349,2,OPTIMIZED,163.7797,14902.3780,3,100.0000,0.0400,10.1299
3.9449,2,OPTIMIZED,163.9675,14917.3967,3,100.0000,0.0400,9.2246
3.9549,2,OPTIMIZED,164.1552,14932.4155,3,100.0000,0.0400,10.2808
3.9650,2,OPTIMIZED,164.3429,14947.4343,3,100.0000,0.0400,10.3519
3.9750,2,OPTIMIZED,164.5307,14962.4531,3,100.0000,0.0400,10.4973
3.9850,2,OPTIMIZED,164.7184,14977.4718,3,100.0000,0.0400,9.8751
3.9950,2,OPTIMIZED,164.9061,14992.4906,3,100.0000,0.0400,10.1323
4.0050,2,OPTIMIZED,165.0939,15007.5094,3,100.0000,0.0400,9.7546
4.0150,2,OPTIMIZED,165.2816,15022.5282,3,100.0000,0.0400,10.4453
4.0250,2,OPTIMIZED,165.4693,15037.5469,3,100.0000,0.0400,9.3822
4.0350,2,OPTIMIZED,165.6571,15052.5657,3,100.0000,0.0400,9.3859
4.0451,2,OPTIMIZED,165.8448,15067.5845,3,100.0000,0.0400,9.4802
4.0551,2,OPTIMIZED,166.0325,15082.6033,3,100.0000,0.0400,9.3647
4.0651,2,OPTIMIZED,166.2203,15097.6220,3,100.0000,0.0400,10.3932
4.0751,2,OPTIMIZED,166.4080,15112.6408,3,100.0000,0.0400,9.8319
4.0851,2,OPTIMIZED,166.5957,15127.6596,3,100.0000,0.0400,9.7712
4.0951,2,OPTIMIZED,166.7835,15142.6783,3,100.0000,0.0400,10.0764
4.1051,2,OPTIMIZED,166.9712,15157.6971,3,100.0000,0.0400,9.3383
4.1151,2,OPTIMIZED,167.1589,15172.7159,3,100.0000,0.0400,10.2524
4.1252,2,OPTIMIZED,167.3467,15187.7347,3,100.0000,0.0400,9.6951
4.1352,2,OPTIMIZED,167.5344,15202.7534,3,100.0000,0.0400,10.1921
4.1452,2,OPTIMIZED,167.7222,15217.7722,3,100.0000,0.0400,9.1242
4.1552,2,OPTIMIZED,167.9099,15232.7910,3,100.0000,0.0400,10.1041
4.1652,2,OPTIMIZED,168.0976,15247.8098,3,100.0000,0.0400,9.5461
4.1752,2,OPTIMIZED,168.2854,15262.8285,3,100.0000,0.0400,9.6293
4.1852,2,OPTIMIZED,168.4731,15277.8473,3,100.0000,0.0400,10.8554
4.1952,2,OPTIMIZED,168.6608,15292.8661,3,100.0000,0.0400,9.1330
4.2053,2,OPTIMIZED,168.8486,15307.8849,3,100.0000,0.0400,10.9538
4.2153,2,OPTIMIZED,169.0363,15322.9036,3,100.0000,0.0400,10.9414
4.2253,2,OPTIMIZED,169.2240,15337.9224,3,100.0000,0.0400,9.6346
4.2353,2,OPTIMIZED,169.4118,15352.9412,3,100.0000,0.0400,10.0467
4.2453,2,OPTIMIZED,169.5995,15367.9599,3,100.0000,0.0400,9.6495
4.2553,2,OPTIMIZED,169.7872,15382.9787,3,100.0000,0.0400,9.9068
4.2653,2,OPTIMIZED,169.9750,15397.9975,3,100.0000,0.0400,9.7005
4.2753,2,OPTIMIZED,170.1627,15413.0163,3,100.0000,0.0400,10.1458
4.2854,2,OPTIMIZED,170.3504,15428.0350,3,100.0000,0.0400,10.3263
4.2954,2,OPTIMIZED,170.5382,15443.0538,3,100.0000,0.0400,9.0157
4.3054,2,OPTIMIZED,170.7259,15458.0726,3,100.0000,0.0400,10.3550
4.3154,2,OPTIMIZED,170.9136,15473.0914,3,100.0000,0.0400,9.3817
4.3254,2,OPTIMIZED,171.1014,15488.1101,3,100.0000,0.0400,10.1690
4.3354,2,OPTIMIZED,171.2891,15503.1289,3,100.0000,0.0400,10.5217
4.3454,2,OPTIMIZED,171.4768,15518.1477,3,100.0000,0.0400,9.8946
4.3554,2,OPTIMIZED,171.6646,15533.1665,3,100.0000,0.0400,8.9689
4.3655,2,OPTIMIZED,171.8523,15548.1852,3,100.0000,0.0400,9.8608
4.3755,2,OPTIMIZED,172.0401,15563.2040,3,100.0000,0.0400,9.6049
4.3855,2,OPTIMIZED,172.2278,15578.2228,3,100.0000,0.0400,9.8512
4.3955,2,OPTIMIZED,172.4155,15593.2416,3,100.0000,0.0400,9.8152
4.4055,2,OPTIMIZED,172.6033,15608.2603,3,100.0000,0.0400,10.0883
4.4155,2,OPTIMIZED,172.7910,15623.2791,3,100.0000,0.0400,10.3670
4.4255,2,OPTIMIZED,172.9787,15638.2979,3,100.0000,0.0400,9.7759
4.4355,2,OPTIMIZED,173.1665,15653.3166,3,100.0000,0.0400,9.8376
4.4456,2,OPTIMIZED,173.3542,15668.3354,3,100.0000,0.0400,10.3205
4.4556,2,OPTIMIZED,173.5419,15683.3542,3,100.0000,0.0400,10.4241
4.4656,2,OPTIMIZED,173.7297,15698.3730,3,100.0000,0.0400,9.3917
4.4756,2,OPTIMIZED,173.9174,15713.3917,3,100.0000,0.0400,10.3003
4.4856,2,OPTIMIZED,174.1051,15728.4105,3,100.0000,0.0400,9.7621
4.4956,2,OPTIMIZED,174.2929,15743.4293,3,100.0000,0.0400,10.8066
4.5056,2,OPTIMIZED,174.4806,12206.7584,4,100.0000,0.0400,10.1110
4.5156,2,OPTIMIZED,174.6683,12218.7735,4,100.0000,0.0400,10.3876
4.5257,2,OPTIMIZED,174.8561,12230.7885,4,100.0000,0.0400,9.8083
4.5357,2,OPTIMIZED,175.0438,12242.8035,4,100.0000,0.0400,9.7365
4.5457,2,OPTIMIZED,175.2315,12254.8185,4,100.0000,0.0400,10.9179
4.5557,2,OPTIMIZED,175.4193,12266.8335,4,100.0000,0.0400,9.5758
4.5657,2,OPTIMIZED,175.6070,12278.8486,4,100.0000,0.0400,9.8002
4.5757,2,OPTIMIZED,175.7947,12290.8636,4,100.0000,0.0400,10.3034
4.5857,2,OPTIMIZED,175.9825,12302.8786,4,100.0000,0.0400,9.9368
4.5957,2,OPTIMIZED,176.1702,12314.8936,4,100.0000,0.0400,9.5529
4.6058,2,OPTIMIZED,176.3579,12326.9086,4,100.0000,0.0400,9.5485
4.6158,2,OPTIMIZED,176.5457,12338.9237,4,100.0000,0.0400,10.1657
4.6258,2,OPTIMIZED,176.7334,12350.9387,4,100.0000,0.0400,10.2889
4.6358,2,OPTIMIZED,176.9212,12362.9537,4,100.0000,0.0400,10.4384
4.6458,2,OPTIMIZED,177.1089,12374.9687,4,100.0000,0.0400,9.3337
4.6558,2,OPTIMIZED,177.2966,12386.9837,4,100.0000,0.0400,10.0939
4.6658,2,OPTIMIZED,177.4844,12398.9987,4,100.0000,0.0400,10.0019
4.6758,2,OPTIMIZED,177.6721,12411.0138,4,100.0000,0.0400,10.3646
4.6859,2,OPTIMIZED,177.8598,12423.0288,4,100.0000,0.0400,9.6898
4.6959,2,OPTIMIZED,178.0476,12435.0438,4,100.0000,0.0400,9.9462
4.7059,2,OPTIMIZED,178.2353,12447.0588,4,100.0000,0.0400,9.8152
4.7159,2,OPTIMIZED,178.4230,12459.0738,4,100.0000,0.0400,9.7120
4.7259,2,OPTIMIZED,178.6108,12471.0889,4,100.0000,0.0400,9.9188
4.7359,2,OPTIMIZED,178.7985,12483.1039,4,100.0000,0.0400,9.1192
4.7459,2,OPTIMIZED,178.9862,12495.1189,4,100.0000,0.0400,10.6091
4.7559,2,OPTIMIZED,179.1740,12507.1339,4,100.0000,0.0400,9.8982
4.7660,2,OPTIMIZED,179.3617,12519.1489,4,100.0000,0.0400,10.8805
4.7760,2,OPTIMIZED,179.5494,12531.1640,4,100.0000,0.0400,10.1955
4.7860,2,OPTIMIZED,179.7372,12543.1790,4,100.0000,0.0400,10.0730
4.7960,2,OPTIMIZED,179.9249,12555.1940,4,100.0000,0.0400,9.7658
4.8060,2,OPTIMIZED,180.1126,12567.2090,4,100.0000,0.0400,10.9443
4.8160,2,OPTIMIZED,180.3004,12579.2240,4,100.0000,0.0400,9.9023
4.8260,2,OPTIMIZED,180.4881,12591.2390,4,100.0000,0.0400,9.6470
4.8360,2,OPTIMIZED,180.6758,12603.2541,4,100.0000,0.0400,10.3379
4.8461,2,OPTIMIZED,180.8636,12615.2691,4,100.0000,0.0400,10.3290
4.8561,2,OPTIMIZED,181.0513,12627.2841,4,100.0000,0.0400,10.1697
4.8661,2,OPTIMIZED,181.2390,12639.2991,4,100.0000,0.0400,10.1162
4.8761,2,OPTIMIZED,181.4268,12651.3141,4,100.0000,0.0400,10.3086
4.8861,2,OPTIMIZED,181.6145,12663.3292,4,100.0000,0.0400,10.2873
4.8961,2,OPTIMIZED,181.8023,12675.3442,4,100.0000,0.0400,10.5149
4.9061,2,OPTIMIZED,181.9900,12687.3592,4,100.0000,0.0400,10.0506
4.9161,2,OPTIMIZED,182.1777,12699.3742,4,100.0000,0.0400,9.3609
4.9262,2,OPTIMIZED,182.3655,12711.3892,4,100.0000,0.0400,10.2509
4.9362,2,OPTIMIZED,182.5532,12723.4043,4,100.0000,0.0400,9.1505
4.9462,2,OPTIMIZED,182.7409,12735.4193,4,100.0000,0.0400,10.2785
4.9562,2,OPTIMIZED,182.9287,12747.4343,4,100.0000,0.0400,9.8167
4.9662,2,OPTIMIZED,183.1164,12759.4493,4,100.0000,0.0400,9.7952
4.9762,2,OPTIMIZED,183.3041,12771.4643,4,100.0000,0.0400,9.4956
4.9862,2,OPTIMIZED,183.4919,12783.4793,4,100.0000,0.0400,9.5897
4.9962,2,OPTIMIZED,183.6796,12795.4944,4,100.0000,0.0400,10.1430
5.0063,2,OPTIMIZED,183.8673,12807.5094,4,100.0000,0.0400,9.2778
5.0163,2,OPTIMIZED,184.0551,12819.5244,4,100.0000,0.0400,10.3011
5.0263,2,OPTIMIZED,184.2428,12831.5394,4,100.0000,0.0400,10.0067
5.0363,2,OPTIMIZED,184.4305,12843.5544,4,100.0000,0.0400,10.5345
5.0463,2,OPTIMIZED,184.6183,12855.5695,4,100.0000,0.0400,9.9659
5.0563,2,OPTIMIZED,184.8060,12867.5845,4,100.0000,0.0400,9.4480
5.0663,2,OPTIMIZED,184.9937,12879.5995,4,100.0000,0.0400,10.0551
5.0763,2,OPTIMIZED,185.1815,12891.6145,4,100.0000,0.0400,10.0087
5.0864,2,OPTIMIZED,185.3692,12903.6295,4,100.0000,0.0400,10.4368
5.0964,2,OPTIMIZED,185.5569,12915.6446,4,100.0000,0.0400,9.7001
5.1064,2,OPTIMIZED,185.7447,12927.6596,4,100.0000,0.0400,9.6547
5.1164,2,OPTIMIZED,185.9324,12939.6746,4,100.0000,0.0400,9.7408
5.1264,2,OPTIMIZED,186.1202,12951.6896,4,100.0000,0.0400,9.8782
5.1364,2,OPTIMIZED,186.3079,12963.7046,4,100.0000,0.0400,10.7533
5.1464,2,OPTIMIZED,186.4956,12975.7196,4,100.0000,0.0400,10.7661
5.1564,2,OPTIMIZED,186.6834,12987.7347,4,100.0000,0.0400,9.9145
5.1665,2,OPTIMIZED,186.8711,12999.7497,4,100.0000,0.0400,10.5069
